what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1256417279366
activated,editor,org.codehaus.groovy.eclipse.ui,2.0.0.xx-20091006-1400-e35,"org.codehaus.groovy.eclipse.editor.GroovyEditor",1256417281231
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1256417291949
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256417292973
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256417296185
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256417299667
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256417307271
activated,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1256417308382
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256417309886
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256417314157
activated,editor,org.codehaus.groovy.eclipse.ui,2.0.0.xx-20091006-1400-e35,"org.codehaus.groovy.eclipse.editor.GroovyEditor",1256417318045
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1256417561113
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256417563619
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256417616791
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1256417623672
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256417625367
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256417652210
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1256417657698
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1256417665213
error,log,,,"Groovy bug when compiling.",1256417765780
error,log,,,"Groovy bug when compiling.",1256417765790
error,log,,,"Groovy bug when compiling.",1256417765794
error,log,,,"Groovy bug when compiling.",1256417827807
error,log,,,"Groovy bug when compiling.",1256417827817
error,log,,,"Groovy bug when compiling.",1256417827820
