what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256427370951
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256428878612
activated,editor,org.codehaus.groovy.eclipse.ui,2.0.0.xx-20091006-1400-e35,"org.codehaus.groovy.eclipse.editor.GroovyEditor",1256428880617
activated,editor,org.codehaus.groovy.eclipse.ui,2.0.0.xx-20091006-1400-e35,"org.codehaus.groovy.eclipse.editor.GroovyEditor",1256428883885
error,log,,,"Groovy bug when compiling.",1256428944027
error,log,,,"Groovy bug when compiling.",1256428944036
error,log,,,"Groovy bug when compiling.",1256428944043
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1256428964334
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1256428968798
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1256428983378
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256428987582
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256428999999
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1256429012307
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256429014146
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256429102159
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1256429142577
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256429144296
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256429149554
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1256429154159
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256429176156
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256429178399
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256429433701
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1256429463208
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256429463333
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.refresh",1256429464435
