what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256433265739
opened,editor,org.codehaus.groovy.eclipse.ui,2.0.0.xx-20091006-1400-e35,"org.codehaus.groovy.eclipse.editor.GroovyEditor",1256433267717
activated,editor,org.codehaus.groovy.eclipse.ui,2.0.0.xx-20091006-1400-e35,"org.codehaus.groovy.eclipse.editor.GroovyEditor",1256433267767
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256433333443
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256433333817
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1256433393269
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1256433466762
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256433470113
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256433478448
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.refresh",1256433481089
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256433486296
opened,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1256433490123
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1256433490161
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256433490188
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1256433490204
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1256433491133
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1256433511689
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1256433513734
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.smartEnter",1256433577164
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1256433605328
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256433607847
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256433658787
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1256433663559
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256433975917
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1256433991835
