what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256419000314
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256419030875
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1256419106544
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256419161327
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256423956001
opened,editor,org.codehaus.groovy.eclipse.ui,2.0.0.xx-20091006-1400-e35,"org.codehaus.groovy.eclipse.editor.GroovyEditor",1256423963851
activated,editor,org.codehaus.groovy.eclipse.ui,2.0.0.xx-20091006-1400-e35,"org.codehaus.groovy.eclipse.editor.GroovyEditor",1256423963905
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1256423994967
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.smartEnter",1256424122473
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1256424130037
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256424132803
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256424269820
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1256424276265
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256424279021
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256424280946
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1256424292199
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1256424318889
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256424321096
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1256424352378
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256424352553
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.refresh",1256424362604
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256424383677
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256424386536
activated,editor,org.codehaus.groovy.eclipse.ui,2.0.0.xx-20091006-1400-e35,"org.codehaus.groovy.eclipse.editor.GroovyEditor",1256424388351
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1256424396536
