what,kind,bundleId,bundleVersion,description,time
error,log,,,"Groovy bug when compiling.",1256417851052
error,log,,,"Groovy bug when compiling.",1256417851062
error,log,,,"Groovy bug when compiling.",1256417851066
error,log,,,"Groovy bug when compiling.",1256417859200
error,log,,,"Groovy bug when compiling.",1256417859211
error,log,,,"Groovy bug when compiling.",1256417859214
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256417871139
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256417871743
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1256417872841
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256417876028
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256417900136
activated,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1256417901663
activated,editor,org.codehaus.groovy.eclipse.ui,2.0.0.xx-20091006-1400-e35,"org.codehaus.groovy.eclipse.editor.GroovyEditor",1256417914107
started,bundle,org.eclipse.mylyn.java.tasks,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.java.tasks",1256417924477
started,bundle,com.sun.jna,3.0.9,"com.sun.jna",1256417924616
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1256417924806
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256417925978
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256417952431
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1256418150949
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256418155008
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256418265402
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256418267726
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256418268717
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256418285775
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256418749944
